pChEMBL Value,Canomicalsmiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
7.4,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4ccco4)cc3)c(F)c2)C(=O)O1,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,6,8,6,4,6,0,8,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,16,18,14,14,18,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,42,28,22,24,24,20,14,12
7.4,O=[N+]([O-])c1ccc2c(c1)CCN2c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(Cl)c1,4,0,0,4,4,2,2,0,0,0,4,0,0,12,8,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,2,6,12,14,10,6,9,0,4,12,8,8,6,2,2,2,0,4,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,4,0,0,6,16,22,20,14,16,22,24,20,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,4,2,0,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,1,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,2,0,12,24,26,20,16,20,16,8,2,0
7.3,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4ccncc4)cc3)c(F)c2)C(=O)O1,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,6,6,8,6,4,7,0,8,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,18,18,16,14,20,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,44,34,22,24,24,22,18,16
7.3,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(C(C)(C)C)S[C@H]12.[K+],2,0,0,0,0,0,0,2,0,0,2,0,2,2,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,2,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,CC(=O)O.CN(C(=O)C[C@@H](N)CCCCN)C1CN=C(Nc2ccc3ccccc3n2)NC1=O,4,0,2,0,0,0,2,2,0,2,4,0,10,2,8,4,2,8,4,2,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,2,4,2,4,0,2,4,6,8,8,6,4,2,0,9,0,12,6,12,8,4,10,4,4,2,0,0,0,4,0,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,10,6,8,6,10,1,6,10,14,14,14,16,16,14,12,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,22,28,24,12,4,0,0,0,0
7.27,C/C=C/C=C/C(=O)N[C@@H](CC(=O)N[C@H](C(=O)[C@@H]1C(=O)NC(=O)C1(C)C)C(C)C)c1ccccc1,3,0,0,0,2,2,0,0,0,2,3,0,8,2,6,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,4,6,6,4,2,0,2,8,0,8,2,10,8,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,2,0,0,0,2,4,10,14,12,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,12,12,6,0,0,0,0,0,0
7.22,O=C(CN1CCN(c2ccccn2)CC1)N1C(=O)S/C(=C\c2ccc3c(c2)OCCO3)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,10,8,8,6,6,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,2,2,2,0,1,10,16,16,16,18,20,20,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,2,12,24,24,12,0,0,0,0,0,0
7.22,C/C=C/C=C/C(=O)N[C@@H](CC(=O)N[C@H](C(=O)[C@@H]1C(=O)N(C2CC2)C(=O)[C@H]1C)C(C)C)c1ccccc1,4,0,0,0,4,2,2,0,0,2,4,0,4,2,8,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,4,10,14,10,10,4,4,4,6,7,0,4,2,8,6,6,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,2,0,0,4,12,18,18,20,16,14,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,4,2,11,22,22,6,0,0,0,2,8,16
7.22,CN(CCC[C@H](N)CC(=O)N(C)C1CN=C(NC(N)=O)NC1=O)C(=N)N,6,0,6,0,2,0,0,6,0,2,6,0,20,2,12,6,2,14,0,12,3,0,4,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,0,8,2,4,0,0,0,0,0,0,0,0,0,0,12,0,22,6,16,10,4,20,0,14,3,0,8,0,8,2,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,16,0,12,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.14,CNC(=O)c1cc(C(=O)NC)cc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)c1,6,0,0,4,4,2,4,0,0,0,6,0,4,12,8,6,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,14,20,22,16,10,10,0,6,12,8,6,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,22,24,28,34,36,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,28,20,16,8,2,0,0
7.0,CC(=O)NC1=NC(=O)C(N(C)C(=O)C[C@@H](N)CCCNC(=N)N)CN1,5,0,4,0,0,0,0,6,0,2,5,0,14,2,10,6,0,12,0,10,3,0,2,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,0,8,2,2,0,0,0,0,0,0,0,0,0,0,11,0,18,6,12,10,2,18,0,12,3,0,6,0,4,2,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,16,0,12,6,4,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,C/C(N)=N/CCC[C@H](N)CC(=O)N(C)C1CN=C(NC(N)=O)NC1=O.Cl.Cl,6,0,6,0,2,2,0,4,0,2,6,0,16,2,12,6,2,16,0,8,2,0,2,0,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,11,0,18,6,16,10,4,18,0,10,2,0,4,0,8,2,2,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,14,0,10,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,3,0,0,0,0,0,4,0,0,0,3,0,6,10,4,8,10,4,2,10,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,2,0,2,0,0,0,2,0,2,4,6,4,4,0,0,0,2,13,2,12,16,16,20,22,18,6,14,1,0,2,0,0,2,6,0,0,6,0,8,2,0,6,6,6,4,4,4,1,0,2,2,4,6,4,4,0,2,1,6,10,14,16,12,6,12,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,5,10,10,0,0,0,0,0,0,0
7.0,CC(=O)O.CN(C(=O)C[C@@H](N)CCCCN)C1CN=C(Nc2ccccn2)NC1=O,4,0,2,0,0,0,2,2,0,2,4,0,10,2,8,4,2,8,4,2,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,2,4,2,4,0,2,4,6,6,4,2,0,0,0,9,0,12,6,12,8,4,10,4,4,2,0,0,0,4,0,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,10,6,8,6,10,1,6,8,10,10,10,10,8,8,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,12,12,6,0,0,0,0,0,0
7.0,CC(=O)O.CN(C(=O)C[C@@H](N)CCCN=C(N)N)C1CN=C(Nc2ccc3ccccc3n2)NC1=O,5,0,4,0,0,0,0,6,0,2,5,0,16,2,8,6,0,12,0,10,3,0,2,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,0,8,2,2,0,2,4,6,8,8,6,4,2,0,11,0,18,6,12,10,2,18,0,12,3,0,6,0,4,2,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,16,0,12,6,4,1,6,10,14,14,14,16,16,14,12,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,22,28,24,12,4,0,0,0,0
7.0,C/C(N)=N/CCC[C@H](N)CC(=O)N(C)C1CN=C(NC(N)=O)NC1=O,6,0,6,0,2,2,0,4,0,2,6,0,16,2,12,6,2,16,0,8,2,0,2,0,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,11,0,18,6,16,10,4,18,0,10,2,0,4,0,8,2,2,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,14,0,10,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,C/C=C/C=C/C(=O)N[C@@H](CC(=O)N[C@H](C(=O)[C@@H]1C(=O)N(OCC)C(=O)[C@H]1C)C(C)C)c1ccccc1,4,0,0,0,4,2,2,0,0,2,4,0,4,6,8,4,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,4,10,14,10,10,4,4,4,6,8,0,4,6,8,8,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,0,2,0,0,6,16,22,18,20,16,14,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,4,2,11,22,22,6,0,0,0,2,8,16
6.96,CN(C(=O)C[C@@H](N)CC1CCN(C(=N)N)CC1)C1CNC(NC(N)=O)=NC1=O,6,0,6,0,2,0,0,2,4,2,6,0,20,2,12,4,4,10,4,4,3,0,4,0,2,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,22,6,16,8,6,12,8,6,3,0,8,0,8,0,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89,CNC(=O)c1cccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C(F)(F)F)c2)c1,5,0,0,4,4,2,2,0,0,0,5,0,2,12,8,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,10,16,18,14,10,8,0,4,12,8,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,14,16,20,26,28,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,28,20,16,8,2,0,0
6.89,Cc1cc(-c2ccc3cc[nH]c(=O)c3c2)ccc1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,5,0,0,4,4,2,2,0,0,0,4,0,2,12,8,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,6,10,16,18,14,10,7,0,2,12,8,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,14,16,22,24,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,48,46,34,28,22,16,8,2
6.85,O=[N+]([O-])c1ccc2c(c1)CCN2c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,4,0,0,4,4,2,2,0,0,0,4,0,0,12,8,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,14,10,6,9,0,4,12,8,8,6,2,2,2,0,4,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,22,20,14,16,22,24,20,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,26,20,16,20,16,8,2,0
6.84,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,3,0,0,2,0,0,2,0,0,2,3,0,4,12,2,2,10,0,2,4,1,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,2,6,8,6,2,0,0,2,8,0,8,14,6,10,10,0,4,4,1,0,0,4,0,0,6,0,0,4,0,4,2,2,2,2,0,2,2,0,1,0,2,2,6,2,2,0,0,0,0,0,2,8,12,10,10,12,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,6,12,12,6,0,0,0,0,0,0
6.82,C/C=C/C=C/C(=O)N[C@@H](CC(=O)N[C@H](C(=O)[C@@H]1C(=O)N(CCOC)C(=O)[C@H]1C)C(C)C)c1ccccc1,4,0,0,0,4,2,2,0,0,2,4,0,4,2,8,8,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,4,10,14,10,10,4,4,4,6,8,0,4,2,8,10,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,4,0,0,4,12,20,22,24,16,14,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,4,2,11,22,22,6,0,0,0,2,8,16
6.82,CN(C(=O)C[C@@H](N)c1cccc(NC(=N)N)c1)C1CNC(NC(N)=O)=NC1=O,6,0,6,0,2,0,0,6,0,2,6,0,20,2,12,6,2,14,0,12,4,0,4,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,2,0,0,2,8,12,10,4,2,4,6,12,0,22,6,16,10,4,20,0,14,4,0,10,0,8,2,2,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,6,0,4,0,2,6,12,18,18,12,10,12,14,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,0,2,8,12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,0,6,12,12,6,0,0,0,0,0,0
6.8,CNC(=O)c1cccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)c1,5,0,0,4,4,2,2,0,0,0,5,0,2,12,8,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,10,16,18,14,10,8,0,4,12,8,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,14,16,20,26,28,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,28,20,16,8,2,0,0
6.77,CN(C(=O)C[C@@H](N)CCCN=C(N)N)C1CN=C(NC(N)=O)NC1=O.Cl.Cl,6,0,6,0,2,0,0,6,0,2,6,0,20,2,12,6,2,14,0,12,4,0,4,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,0,8,2,4,0,0,0,0,0,0,0,0,0,0,12,0,22,6,16,10,4,20,0,14,4,0,10,0,8,2,2,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,16,0,12,6,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.77,COC(=O)c1cccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C(F)(F)F)c2)c1,4,0,0,4,4,2,2,0,0,0,4,0,0,12,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,14,12,10,8,0,4,12,8,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,8,14,16,20,26,28,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,28,20,16,8,2,0,0
